"REC_NUM","FINALWT","AGYOWNK","LFSSTAT","PROV","CMA","AGE_12","SEX","MARSTAT","EDUC","IMMIG","EFAMTYPE","HRLYEARN","COWMAIN","PERMTEMP","FIRMSIZE","SURVYEAR","UNION","NOC_10","UTOTHRS","TENURE","HRSTOT"
35440,110,0,1,13,0,1,1,6,1,3,3,11.4200614911606,1,2,1,2017,2,6,35,1,1785
70218,301,0,1,24,0,2,1,6,4,3,1,21.1667913238594,2,1,4,2018,1,7,42,14,2142
2539,33,0,1,11,0,11,1,1,4,3,2,18.520942408377,1,2,4,2018,1,8,40,75,2040
18933,100,2,1,35,0,4,2,6,3,3,14,26.7773251345119,1,3,4,2017,1,7,36.3,4,1851.3
71793,125,3,2,59,0,7,1,1,4,3,3,52.2930053804766,2,1,4,2017,2,7,40,125,1960
10187,103,0,1,13,0,10,2,1,2,3,8,12.4213606437454,2,1,4,2020,1,7,15,23,765
17808,1019,0,1,35,4,1,2,6,1,3,3,12.3989239046887,2,1,4,2017,2,7,12,18,612
54533,447,3,1,24,0,7,1,2,4,3,3,40.8939149560117,1,1,3,2019,2,8,40,184,2040
75854,209,0,1,24,0,3,2,6,4,3,1,26.5571847507331,1,1,4,2019,1,2,35,60,1785
57773,852,3,1,59,9,7,1,1,5,2,3,34.925205684368,2,1,2,2018,2,8,45,225,2295
32630,74,0,2,46,0,9,2,5,2,2,1,18.6730205278592,2,1,1,2019,2,2,40,118,2000
78749,118,0,1,10,0,4,1,6,4,3,8,12.4694281524927,2,1,4,2019,1,10,40,69,2040
12303,184,0,1,59,0,3,2,6,4,3,1,19,2,4,1,2021,2,7,33,2,1683
32092,506,4,2,59,0,8,1,1,4,3,4,20,2,1,1,2021,2,8,70,49,3500
33905,283,4,1,12,0,9,1,1,6,3,4,48.7745427944404,2,1,4,2020,2,3,40,190,2040
36646,681,0,1,35,4,10,2,3,4,2,1,19.1081931236284,2,1,1,2020,2,2,37.5,13,1912.5
55732,67,2,2,35,0,6,2,1,5,1,3,35.1675219941349,2,1,3,2019,1,4,40,155,2000
25409,62,0,1,46,0,9,1,1,4,3,5,47.8755498533724,2,1,3,2019,2,1,40,189,2040
39946,61,0,1,46,6,6,1,4,3,2,1,12.100475493782,2,3,4,2020,2,7,35,4,1785
12227,153,0,2,46,6,3,1,2,6,3,2,38.4041788856305,1,1,4,2019,1,5,40,35,1920
66836,85,0,2,47,0,4,2,2,5,3,2,46.7032991202346,1,1,4,2019,1,5,32.5,95,1560
68955,112,0,1,12,0,9,1,1,4,3,5,23.71,1,3,4,2021,2,8,40,138,2040
58460,76,0,1,46,6,8,1,6,4,3,18,7.93754674644727,2,1,4,2018,2,8,40,4,2040
95768,182,0,1,24,0,8,1,1,1,3,5,16.0795454545455,2,1,2,2019,2,7,40,32,2040
4446,86,0,1,47,0,1,2,6,1,3,3,12.1709050112191,2,1,3,2018,2,7,24,12,1224
45483,205,0,1,35,0,4,2,6,3,3,1,25.7846744696416,2,1,4,2020,2,1,44,6,2244
17500,317,0,1,35,0,2,2,6,5,3,4,20,2,2,1,2021,2,5,40,3,2040
9631,492,0,1,35,5,1,2,6,4,3,6,16.5982404692082,1,4,4,2019,1,7,20,10,1020
60684,275,0,1,59,0,9,2,1,4,3,8,30,1,3,4,2021,1,2,37.5,18,1912.5
75303,177,2,2,13,0,6,2,1,4,3,3,27.8652523774689,1,1,4,2020,1,5,30,11,1380
77627,619,1,2,24,1,4,1,2,5,3,3,39.8104608632041,1,1,4,2020,2,3,35,6,1750
2592,158,0,1,46,6,2,2,6,3,1,15,8.47547653958944,2,1,1,2019,2,7,5,51,255
72593,970,0,1,35,4,4,1,6,2,3,1,16.5982404692082,2,1,1,2019,2,8,40,12,2040
13057,289,4,1,24,1,8,1,6,5,3,15,36.9901229823213,2,1,1,2017,2,1,37.5,215,1912.5
85604,160,2,1,13,0,7,1,4,2,3,14,23.9277478862414,2,1,1,2017,2,8,40,103,2040
16725,35,0,1,47,0,10,2,6,5,3,1,45.72,2,1,4,2021,2,1,38.7,240,1973.7
9757,144,0,1,24,0,7,2,6,4,3,18,20.1084517576664,1,3,4,2018,1,2,35,26,1785
95743,80,0,1,46,6,6,1,1,5,3,11,39.741813989239,1,1,4,2017,1,1,40,118,2040
82630,194,2,1,35,0,8,1,1,2,3,3,24.0663862472568,2,1,2,2020,2,8,60,135,3060
50954,99,0,1,59,0,3,1,6,4,3,1,27.1906225980015,2,1,3,2017,2,8,40,59,2040
87566,37,0,1,46,0,9,1,1,5,3,2,57.0564516129032,2,1,3,2019,2,3,40,21,2040
74017,486,3,1,48,0,7,1,1,4,3,3,56,1,1,4,2021,1,5,40,214,2040
35078,83,0,1,35,0,7,1,1,2,3,2,41.5690238278248,2,1,1,2017,1,8,30,240,1530
76039,128,0,2,12,0,9,1,2,4,3,1,22.1824798829554,2,1,4,2020,2,8,42,240,0
20206,198,0,1,10,0,1,2,6,1,3,6,13.4860703812317,2,2,1,2019,2,6,18,1,918
77874,981,0,2,24,2,4,1,1,3,3,5,19.8709069946195,2,1,2,2017,2,7,40,7,2000
33278,81,0,1,24,0,3,2,6,0,3,18,20.1613687359761,2,1,4,2018,2,10,40,38,2040
94748,225,2,1,59,0,8,1,2,4,3,3,28.5751682872102,1,1,4,2018,1,3,35,211,1785
24559,505,1,1,48,8,4,2,1,3,1,3,26.4945426594927,1,1,4,2017,1,2,30,40,1530
74639,218,0,1,46,6,9,2,5,4,3,18,38.97,2,1,4,2021,2,2,37.5,240,1912.5
26181,326,3,1,35,0,8,1,1,5,2,3,42.89607771261,2,1,4,2019,2,3,40,240,2040
41756,139,0,2,59,0,1,2,6,1,3,3,14.491587417703,2,4,4,2020,2,7,32,3,1568
39652,333,0,1,48,0,7,2,4,3,3,1,17.401998462721,2,1,1,2017,2,2,18,7,918
45797,1561,0,1,24,2,3,1,6,4,3,1,24.04,2,1,3,2021,2,7,40,54,2040
72554,64,0,1,35,0,10,1,1,4,3,2,36.2289685442575,2,1,1,2020,2,8,40,240,2040
60183,69,2,1,35,0,8,1,1,4,3,3,37.1858954650269,1,1,4,2017,1,5,40,213,2040
97858,921,1,2,24,2,4,2,2,2,3,3,14.1391237509608,2,1,1,2017,2,7,30,67,1470
37893,179,0,1,59,0,2,1,6,3,3,18,21,2,1,2,2021,1,8,40,5,2040
42502,842,3,1,59,9,7,2,2,4,1,14,16.3907624633431,2,1,4,2019,2,7,7.5,45,382.5
50788,488,0,1,35,5,3,1,6,3,3,4,19.0501121914734,2,3,4,2018,2,7,35,36,1785
12666,245,0,2,35,0,1,1,6,1,3,10,12.4533051498847,2,1,4,2017,1,7,24,13,1200
56930,693,0,1,48,7,3,2,6,4,3,1,31,2,1,3,2021,2,4,30,3,1530
15869,1202,2,2,24,2,6,2,1,4,2,3,36.6223116313094,2,1,4,2020,2,5,37.5,29,1875
47552,484,0,1,35,3,10,2,1,1,3,2,15.55,2,1,4,2021,2,8,35,135,1785
32942,281,4,2,35,0,7,2,1,4,3,4,41.8898093841642,2,1,3,2019,2,4,40,48,2000
79440,761,0,1,48,0,2,1,6,2,3,4,22.7724945135333,1,2,4,2020,1,9,40,27,2040
39555,257,1,2,35,0,5,2,1,4,3,3,25,2,1,2,2021,2,2,40,115,40
76213,81,0,1,48,0,1,2,6,1,3,3,13.2690238278248,2,1,4,2017,2,7,23,12,1173
16559,64,0,1,46,6,3,2,6,5,3,1,25.3960415065334,2,1,4,2017,1,6,40,15,2040
47576,114,0,2,59,0,8,1,1,4,3,5,44.7893562545721,2,1,4,2020,2,7,40,32,1960
36609,466,0,1,35,3,10,1,1,3,3,5,34.6762984637893,2,1,4,2020,1,10,44,154,2244
22,170,0,1,46,6,3,1,6,2,3,1,20.9367794004612,1,1,3,2017,2,4,40,26,2040
97926,194,0,1,35,0,5,2,1,6,3,2,42.3981304985337,2,1,4,2019,1,4,40,49,2040
24980,40,0,1,11,0,9,1,1,4,3,2,22,1,1,4,2021,1,5,18.5,184,943.5
90620,94,1,1,24,0,4,2,1,5,1,3,16.7217651458489,2,1,2,2018,1,3,40,12,2040
96159,109,0,1,24,0,10,2,5,4,3,1,25.7005764796311,1,1,4,2017,1,2,35,88,1785
74491,540,4,1,24,1,7,2,1,4,3,4,43.5049961568025,1,1,3,2017,2,4,37.5,82,1912.5
75130,148,0,2,59,0,12,2,3,4,3,1,14.3363204096562,2,1,4,2020,1,7,30,45,1170
67146,679,1,1,48,8,4,2,1,6,1,3,9.40795541890853,1,3,4,2017,2,5,40,23,2040
18617,572,0,1,24,0,4,1,2,4,3,2,31.0283357771261,2,1,4,2019,2,2,36,143,1836
71517,1506,0,1,24,2,1,2,6,3,3,14,14.491587417703,2,1,4,2020,2,7,24,5,1224
51326,79,0,1,11,0,3,2,2,6,3,2,27.9824981301421,2,1,2,2018,2,2,40,38,2040
19035,30,0,1,11,0,4,2,2,4,2,1,14.3405011219147,2,1,1,2018,1,7,36,39,1836
43099,154,0,1,13,0,1,2,6,1,3,3,12.25,2,1,4,2021,2,7,12,26,612
29600,69,0,1,11,0,1,1,6,1,3,6,14.1391237509608,2,4,1,2017,2,7,37.5,2,1912.5
82605,526,0,1,24,0,11,1,1,2,3,2,15.9280104712042,2,1,4,2018,2,8,22.5,22,1147.5
61155,107,0,1,13,0,7,2,2,2,3,2,17.99,2,1,4,2021,1,7,35,35,1785
9615,139,0,1,47,0,10,1,2,1,3,2,21.1667913238594,2,1,4,2018,2,7,40,12,2040
29198,93,0,1,35,0,9,1,1,4,3,2,32.6287471176018,2,1,1,2017,2,8,37.5,48,1912.5
1453,141,0,1,47,0,1,2,6,2,2,6,12,2,4,2,2021,2,5,4,35,204
63290,134,0,1,12,0,9,1,1,5,3,2,46.3109729334309,2,1,2,2020,2,3,40,240,2040
19840,860,1,1,35,4,5,2,1,6,2,3,53.2662303664921,2,1,4,2018,2,1,36.3,133,1851.3
63885,125,1,1,24,0,4,1,2,5,3,3,38.7568914956012,2,1,1,2019,2,2,35,2,1785
18029,209,0,1,12,0,3,1,2,6,3,2,41.4956011730205,2,1,1,2019,2,4,50,14,2550
6597,237,0,1,59,0,4,1,2,5,3,1,24.3786656891496,2,1,3,2019,1,5,36,21,1836
11034,102,0,1,59,0,4,1,1,1,3,2,43.9634255796559,2,1,2,2018,2,7,50,22,2550
14183,678,4,2,35,5,8,2,2,2,3,4,26.8715435259693,2,1,4,2020,2,1,40,47,2000
46810,83,2,1,24,0,6,1,2,4,3,3,41.3297463489623,2,1,1,2017,2,8,40,240,2040
3225,268,3,1,59,9,7,2,5,5,2,14,15.2,2,1,1,2021,2,2,15,35,765
19212,258,0,1,59,0,3,1,1,4,3,2,27.1906225980015,2,1,1,2017,2,8,30,86,1530
49428,658,0,1,48,7,2,1,6,2,3,6,16,2,1,2,2021,2,7,24,26,1224
40424,229,0,1,46,6,8,2,1,5,2,18,17.5969275786394,1,2,4,2020,1,2,12,131,612
34755,139,1,2,46,0,4,2,1,5,3,3,44.8210222905457,1,1,4,2017,1,5,35,119,1680
22668,140,3,1,59,0,6,1,1,4,3,3,24.4264771877337,2,1,1,2018,2,8,40,240,2040
39682,429,1,1,35,0,5,1,1,6,1,3,21.1667913238594,2,1,1,2018,2,8,44,39,2244
1726,159,4,1,59,0,8,2,6,2,3,15,28.5751682872102,2,1,1,2018,2,6,40,157,2040
47166,237,0,1,35,0,3,1,6,2,2,18,22.2251308900524,2,1,3,2018,1,8,40,101,2040
41271,190,1,1,59,9,4,2,1,5,2,3,20.5561106840892,2,1,4,2017,2,7,40.5,84,2065.5
29809,126,2,1,24,0,5,2,5,5,3,14,39.1997439648866,1,1,1,2020,1,5,32.5,142,1657.5
52808,429,0,2,35,0,6,1,6,2,2,18,33.1236283833211,2,1,4,2020,2,10,40,85,2000
51023,134,1,1,46,0,5,1,1,4,3,3,49.6718293620292,1,1,4,2017,2,5,40,175,2040
32704,99,0,1,48,0,2,1,6,4,3,1,15.5608504398827,2,1,4,2019,2,7,20,7,1020
64678,104,0,1,35,0,2,2,6,3,3,4,16,2,3,4,2021,2,7,30,3,1530
91155,265,1,1,12,0,5,1,4,4,3,14,33.866866118175,2,1,4,2018,2,3,35,170,1785
25028,257,3,2,35,0,7,1,1,2,3,3,23.8599706744868,2,1,1,2019,2,8,40,54,2000
94364,76,0,2,47,0,8,1,1,4,3,2,34.4932184750733,2,1,3,2019,2,8,48,44,2400
31614,365,0,1,35,0,4,1,6,4,3,1,33.866866118175,2,1,3,2018,1,8,50,136,2550
92316,75,3,1,35,0,7,2,1,4,3,3,22.8225806451613,1,1,4,2019,1,4,37.5,240,1912.5
47814,115,0,1,12,0,1,2,6,3,3,3,12.95,2,1,4,2021,2,7,30,22,1530
12968,48,3,1,11,0,7,2,1,5,3,3,43.5049961568025,1,1,4,2017,1,4,40,30,2040
62846,170,3,1,24,0,7,2,2,2,3,3,12.7000747943156,2,1,2,2018,2,7,30,21,1530
74767,196,1,2,12,0,5,2,1,5,3,3,38.0668716372022,1,1,3,2017,2,4,24,73,1200
31581,128,3,2,59,0,8,1,2,6,3,14,48.1056495003843,1,1,4,2017,1,5,40,240,1960
8425,64,0,1,11,0,4,1,6,2,3,18,17.31,1,3,4,2021,2,2,30,143,1530
41665,633,0,1,48,7,2,1,6,2,3,4,29.4093774019985,2,3,3,2017,2,6,32,3,1632
55922,102,0,2,46,6,2,1,6,5,3,2,14.6829362029208,1,2,4,2017,1,7,25,86,1225
4647,232,0,1,59,0,10,1,2,1,3,5,24.8973607038123,2,1,2,2019,2,8,40,71,2040
19741,1027,1,2,24,2,4,2,2,5,3,3,34.2338709677419,1,1,4,2019,1,5,21,135,651
31579,884,0,1,35,0,4,1,1,4,3,2,39.85,2,1,2,2021,1,8,44,100,2244
42942,86,1,1,47,0,1,2,6,1,3,14,13.0514988470407,2,1,4,2017,2,7,40,2,2040
61075,100,0,1,24,0,11,1,2,4,3,2,46.67,2,1,4,2021,2,9,40,22,2040
63779,187,0,1,12,0,7,2,1,4,1,18,21.1667913238594,2,1,1,2018,2,7,38,240,1938
46921,161,0,1,10,0,2,1,6,4,2,18,21.266495601173,2,1,3,2019,2,3,44,13,2244
68194,901,1,1,35,4,5,1,1,2,1,3,14.5234604105572,2,1,2,2019,2,10,37.5,69,1912.5
32432,135,1,1,10,0,5,2,2,5,3,3,52.9068914956012,1,1,4,2019,2,4,37.5,158,1912.5
4856,869,0,1,35,4,6,2,1,5,2,2,20.9506949524506,2,1,1,2020,2,7,42,114,2142
54258,299,1,1,46,6,3,2,1,4,1,9,21.7373811265545,2,1,2,2020,2,7,40,147,2040
1219,1030,0,1,24,2,8,1,6,4,2,1,12.7000747943156,2,1,3,2018,2,2,40,2,2040
30894,99,0,1,47,0,6,1,5,2,3,1,37.0418848167539,2,1,4,2018,2,8,40,91,2040
21305,86,0,1,46,6,2,2,6,2,3,1,12,2,1,2,2021,2,2,40,10,2040
105,170,0,1,35,0,9,2,1,2,3,8,22.22,2,1,1,2021,2,2,37,216,1887
35000,134,3,1,46,6,6,1,1,6,1,3,28.7656694091249,2,1,4,2018,2,5,37.5,71,1912.5
33433,432,0,1,35,0,1,2,6,2,3,1,15.8750934928945,2,1,3,2018,2,7,20,27,1020
24318,493,2,1,59,0,6,1,1,4,3,6,17.9178127286028,2,1,1,2020,2,7,50,45,2550
21239,61,0,1,46,6,1,2,6,2,3,12,14.8167539267016,2,1,2,2018,2,7,40,27,2040
93891,332,0,1,24,0,9,2,2,2,3,2,19.3146970830217,2,1,4,2018,2,2,30,10,1530
41478,196,2,1,35,0,7,1,1,4,3,6,20.2291055718475,2,1,2,2019,2,8,50,23,2550
32099,143,0,1,46,6,3,2,1,4,3,2,25.0153727901614,1,1,4,2017,1,2,37.5,53,1912.5
99858,300,2,1,35,0,6,2,4,4,3,14,45.6802459646426,1,1,4,2017,1,4,37.5,86,1912.5
17442,169,0,1,59,0,2,2,6,2,3,1,23.5253266717909,2,1,4,2017,2,2,40,12,2040
82672,178,0,1,46,6,2,1,6,2,3,14,11.95,2,2,1,2021,2,7,30,2,1530
89833,242,0,1,35,0,6,1,1,4,3,2,27.2885088393543,2,1,1,2017,2,3,40,38,2040
3892,158,0,2,24,0,9,2,2,5,3,8,36.06,1,1,4,2021,1,5,40,240,1920
86139,136,0,1,47,0,1,1,6,2,3,3,12,2,1,2,2021,2,7,42,3,2142
2720,91,0,1,35,0,2,1,4,4,3,7,31,2,1,1,2021,2,8,40,79,2040
37482,194,0,1,47,0,8,2,1,3,3,2,22,2,1,1,2021,2,2,12,34,612
9290,150,0,1,12,0,7,2,6,2,3,18,12.7000747943156,2,1,1,2018,2,7,25,1,1275
13581,96,1,1,24,0,3,2,2,4,3,3,21.1667913238594,1,1,4,2018,1,2,27,39,1377
99992,119,0,2,46,6,4,2,6,5,3,1,37.6468841642229,1,1,4,2019,1,5,45,114,2160
72362,87,0,1,59,0,4,1,6,2,3,1,46.5394696387394,2,1,4,2017,2,10,40,150,2040
61715,228,3,1,46,6,8,1,1,6,3,6,73.08,2,1,3,2021,2,1,50,232,2550
46735,168,0,2,12,0,7,1,1,5,1,18,24.6046452084857,2,1,4,2020,2,7,37.5,31,1875
10906,103,1,1,24,0,4,1,2,5,3,3,21.7524980784012,2,1,1,2017,2,3,40,27,2040
84730,186,0,1,35,0,9,1,2,4,3,2,21.0821241585639,2,1,3,2018,2,7,44,90,2244
35824,118,0,1,59,0,4,1,6,4,3,2,27.5168287210172,2,1,1,2018,2,8,40,59,2040
22980,188,0,1,46,6,3,1,1,5,1,1,30.8519794721408,1,3,4,2019,1,2,37.5,28,1912.5
71602,183,0,2,24,0,10,1,2,1,3,2,24.3947270007479,2,1,4,2018,1,10,40,240,2000
37757,72,0,2,47,0,12,2,1,1,3,8,25.6244427363566,1,1,4,2017,2,5,20,240,820
59108,125,0,1,46,6,4,1,1,5,3,2,27.0136363636364,1,1,3,2019,2,3,48,39,2448
72385,948,0,1,35,4,7,2,6,4,3,1,22.9470674486804,2,1,1,2019,2,2,20,7,1020
24866,323,2,1,35,0,6,2,3,5,2,14,15.4442736356649,2,1,1,2017,2,2,30,31,1530
8960,97,0,1,12,0,10,2,1,3,3,2,13.5,2,1,2,2021,2,7,30,240,1530
58801,964,0,1,35,4,3,2,6,5,2,1,35.0323981552652,2,1,4,2017,2,6,40,19,2040
63146,359,4,1,48,0,9,2,2,4,3,4,28.2782475019216,1,1,4,2017,1,4,19.5,212,994.5
7738,520,0,2,24,1,9,2,1,4,3,2,22.35,1,1,4,2021,1,4,36.5,50,1825
79488,166,0,1,47,0,7,2,1,5,1,18,24,2,1,2,2021,2,4,45,65,2295
53318,89,0,1,24,0,2,2,6,4,3,3,28.983174835406,1,1,3,2020,1,4,25,15,1275
68549,245,1,1,59,0,3,1,2,4,3,6,48.8000373971578,2,1,4,2018,2,8,46,84,2346
77587,266,0,1,35,0,6,2,2,4,3,2,27.47,2,1,1,2021,2,7,35,50,1785
89649,1091,0,1,24,2,5,1,6,6,3,1,8.70099923136049,2,1,1,2017,2,7,25,15,1275
34508,1172,0,1,59,9,1,1,6,1,3,3,14.491587417703,2,1,3,2020,2,7,20,12,1020
57979,1002,0,1,24,0,2,1,6,4,3,4,24.5,2,1,2,2021,1,8,40,1,2040
29959,90,0,1,13,0,9,2,2,4,3,2,14.491587417703,2,1,2,2020,2,7,12,2,612
17084,46,0,1,11,0,4,1,6,4,3,1,30.0843108504399,2,1,1,2019,2,8,40,2,2040
70976,653,0,1,35,0,3,2,2,4,3,18,15.3,2,1,2,2021,2,4,48.5,26,2473.5
84845,552,2,1,35,3,5,1,1,4,3,3,55.7734050730208,2,1,1,2017,2,3,37.5,10,1912.5
90964,207,0,2,10,0,5,2,2,4,3,2,18.621151026393,2,1,2,2019,2,3,37.5,62,1762.5
21514,56,3,2,46,6,5,2,5,4,3,14,21.1667913238594,1,1,4,2018,1,4,32,217,864
42618,334,0,1,35,0,1,2,6,1,3,3,14.8167539267016,2,1,4,2018,1,7,15,14,765
25897,78,0,1,12,0,9,1,1,2,3,2,31.25,2,1,2,2021,2,7,40,240,2040
52064,172,0,1,24,0,5,1,1,4,3,2,17.2606072252114,2,1,1,2017,2,8,40,18,2040
5677,76,3,2,46,6,7,1,1,2,3,3,27.4516525749424,2,1,4,2017,2,7,40,220,0
20712,129,0,1,47,0,10,1,6,2,3,1,30,2,1,2,2021,1,8,40,240,2040
52544,94,0,2,48,0,5,2,1,2,3,2,18,2,1,4,2021,2,4,37.5,143,1762.5
44575,1056,0,1,35,4,3,1,6,5,3,4,20.9150269023828,2,1,4,2017,2,1,40,21,2040
62538,352,1,1,35,0,4,2,2,4,3,3,19.6671543525969,2,1,1,2020,2,4,33,184,1683
9692,129,0,1,12,0,8,1,5,4,3,1,22.5,2,1,2,2021,2,8,40,240,2040
37531,945,0,1,35,4,3,1,2,2,1,2,15.8750934928945,2,1,2,2018,1,8,40,27,2040
72244,83,2,1,13,0,6,2,1,4,3,3,38.46,2,1,4,2021,2,2,40,223,2040
69806,184,1,1,47,0,3,1,1,2,3,6,19.7519061583578,2,1,3,2019,2,7,40,72,2040
71465,172,2,1,24,0,5,2,2,4,3,3,21.7166788588149,1,1,3,2020,1,4,55,12,2805
67104,481,0,1,48,0,4,1,6,2,3,1,13.2690238278248,2,1,4,2017,2,7,37.5,75,1912.5
32034,775,1,1,59,0,7,2,1,4,2,3,14.6,2,1,4,2021,2,7,33,5,1683
8695,336,2,1,24,0,4,2,4,4,3,14,18.6730205278592,2,1,2,2019,2,6,34,22,1734
68884,132,3,1,46,0,7,1,1,3,3,3,81.5718677940046,2,1,4,2017,1,3,36,240,1836
43951,184,0,2,48,0,9,2,1,4,2,2,27.1906225980015,1,1,4,2017,1,5,36,227,1800
74355,348,2,1,24,0,6,2,1,4,3,3,25.15,2,1,2,2021,2,5,36,84,1836
65884,178,0,1,35,0,7,2,2,4,3,2,30,1,1,3,2021,1,2,37.5,240,1912.5
101412,983,3,2,35,4,8,2,4,6,3,14,70.5594988780853,1,1,4,2018,2,1,37.5,199,1837.5
31642,64,4,1,48,0,6,1,1,1,3,4,32.6287471176018,2,1,2,2017,2,8,70,4,3570
92310,122,4,2,46,6,8,2,2,0,2,4,27.9265395894428,1,1,4,2019,1,2,40,240,2000
73034,451,2,1,35,0,7,1,4,4,3,14,25.3809802487198,2,1,3,2020,2,10,40,212,2040
82370,247,0,1,35,0,8,2,2,4,3,8,21.7229472140762,2,1,3,2019,1,7,37.5,176,1912.5
83255,246,3,2,35,0,8,1,1,6,3,6,21.1108870967742,1,1,3,2019,1,7,37.5,138,1837.5
81381,291,0,1,12,0,3,1,6,4,3,1,19.3265762463343,2,1,4,2019,2,2,37.5,73,1912.5
47226,1173,4,1,24,2,7,1,2,4,3,7,40.9490776325903,2,1,2,2017,1,1,60,240,3060
99504,93,3,1,13,0,6,1,1,4,3,3,32.8022727272727,2,1,4,2019,2,1,45,196,2295
60752,243,0,1,24,0,6,1,4,4,3,1,41.8300538047656,1,1,4,2017,1,5,37.5,53,1912.5
61249,153,0,2,24,0,7,2,6,4,3,1,17.86,2,1,4,2021,1,4,40,178,1960
61196,73,0,1,48,0,10,1,1,6,2,5,60.28,2,1,4,2021,2,3,40,161,2040
91134,63,0,1,46,6,1,1,6,1,3,3,13.5953112990008,2,2,1,2017,2,9,40,14,2040
91320,303,2,1,24,0,6,1,6,4,3,14,28.0459985041137,2,1,4,2018,1,8,40,60,2040
6991,407,1,1,35,0,5,1,1,4,3,6,30.9453445747801,2,1,4,2019,2,10,40,139,2040
68514,120,4,1,35,0,7,1,1,6,3,4,77.6335040234089,1,1,4,2020,1,5,40,194,2040
21791,178,2,1,47,0,6,1,1,5,3,3,32.9115295926211,1,1,4,2017,1,5,37.5,7,1912.5
4483,176,0,1,10,0,8,1,6,5,3,1,13.3234050730208,2,1,4,2017,2,2,15,39,765
81912,124,0,1,35,0,12,2,6,4,3,1,15.8750934928945,2,1,1,2018,2,7,25,154,1275
7656,316,0,1,35,0,6,1,6,2,2,1,15.7705611068409,2,1,3,2017,1,10,40,3,2040
11905,162,0,1,24,0,8,1,2,1,3,2,16.7276710222905,2,1,2,2017,2,1,75,206,3825
54732,170,0,1,35,0,8,2,1,2,3,8,31.0734435049962,2,1,4,2017,1,2,35,237,1785
11702,184,0,1,35,0,11,1,3,2,3,1,30,2,2,1,2021,2,8,55,240,2805
11416,93,0,1,24,0,9,2,1,4,3,2,31.0534016093636,1,1,4,2020,1,5,25,31,1275
75790,163,1,1,12,0,5,2,1,6,3,14,18.6320409656181,2,1,3,2020,2,5,40,47,2040
77505,178,2,2,12,0,6,2,1,6,3,3,35.8356254572056,1,1,4,2020,1,5,40,240,1880
26896,62,0,1,48,0,3,2,2,2,3,4,20.7478005865103,2,4,4,2019,2,2,41,7,2091
37837,1080,0,1,48,7,10,2,3,5,2,18,50,1,1,4,2021,1,4,40,156,2040
19560,743,1,1,24,1,4,1,2,6,3,6,28.4345647403072,2,1,3,2020,1,1,35,67,1785
2481,1026,3,1,35,4,7,1,1,4,3,3,33.1236283833211,2,1,4,2020,1,8,40,98,2040
80293,57,0,1,11,0,8,2,6,2,3,18,21.7851906158358,2,1,4,2019,1,2,42,240,2142
98664,184,0,1,46,6,3,1,6,2,3,1,23.2834704562453,2,1,4,2018,2,7,40,96,2040
34649,456,0,2,24,1,10,2,2,4,3,8,31.7501869857891,2,1,4,2018,2,2,37.5,206,1837.5
32447,140,0,1,47,0,3,1,6,4,3,1,46.8315258040389,2,1,4,2018,1,8,40,97,2040
65944,133,0,1,24,0,8,1,2,4,3,2,25.7705684367988,1,1,4,2018,1,8,38.7,240,1973.7
55266,166,3,2,47,0,5,2,1,4,3,3,20.9713972201902,1,1,3,2020,2,5,37.5,84,1875
23777,158,0,1,24,0,3,1,2,2,3,2,47.2573020753267,2,3,4,2017,1,10,40,4,2040
59605,151,0,1,59,0,2,1,6,3,3,1,14.5234604105572,2,1,3,2019,2,7,50,5,2550
30425,196,1,1,46,0,4,1,1,4,3,3,33.866866118175,2,3,4,2018,1,8,40,38,2040
72773,107,0,1,46,0,1,1,6,1,3,7,11.9,2,1,4,2021,2,7,25,43,1275
60401,798,1,1,48,8,4,1,2,4,3,3,43.0828079178886,2,1,4,2019,1,8,40,48,2040
100742,305,0,1,35,0,2,2,6,4,3,11,13.0514988470407,2,1,4,2017,2,7,40,28,2040
79659,127,4,1,47,0,8,2,1,5,3,4,49.1678858814923,1,1,4,2020,2,2,40,240,2040
22424,83,0,1,59,0,9,2,5,4,3,1,23.8599706744868,1,1,3,2019,2,2,40,126,2040
19744,779,0,1,48,8,3,2,2,4,3,8,45.756379707917,2,1,2,2017,2,4,32,11,1632
43506,63,4,1,35,0,8,1,1,6,3,4,44.5040322580645,1,1,4,2019,1,3,37.3,240,1902.3
68797,415,0,1,35,0,1,1,6,1,3,3,14.5234604105572,2,1,2,2019,2,7,12,26,612
81212,112,0,1,12,0,4,2,6,5,3,1,31.5055351906158,2,1,4,2019,2,2,37.5,15,1912.5
21051,69,0,1,48,0,10,1,6,1,3,18,57.5136049192929,2,1,3,2017,2,8,40,240,2040
20391,1039,4,2,35,4,9,2,1,5,2,4,24.5,1,1,4,2021,1,3,37.5,174,1875
15361,100,1,1,10,0,6,2,6,5,3,14,22.8918848167539,2,1,2,2018,2,7,40,113,2040
2296,140,0,1,46,0,9,2,1,2,3,2,13.9740307242136,2,1,2,2020,2,7,32,145,1632
25992,141,0,2,24,0,12,2,3,4,3,18,16.5618141916606,2,1,2,2020,2,7,17,15,578
1558,425,4,1,24,0,7,1,6,4,3,15,20.7478005865103,2,1,2,2019,2,9,40,6,2040
55068,46,2,1,11,0,5,1,1,4,3,6,16.858186010761,2,1,1,2017,2,8,46.5,229,2371.5
